"transaction_id","transaction_customer_id","demographics_customer_id","first_name","last_name","gender","DOB","job_title","job_industry_category","wealth_segment","tenure","address_customer_id","address","postcode","state","country","product_first_sold_date","product_id","online_order","order_status","brand","product_line","product_class","product_size","transaction_date","list_price","standard_cost"
"19505","1539","","","","","","","","","","1539","193 Bluejay Hill","2160","New South Wales","Australia","2005-10-22","59","Yes","Approved","Solex","Standard","medium","large","2017-02-03","1061.56","733.58"
"19506","737","","","","","","","","","","737","3 Talisman Place","4811","Queensland","Australia","1991-01-21","57","No","Approved","WeareA2B","Touring","medium","large","2017-04-30","1890.39","260.14"
"19509","1323","","","","","","","","","","1323","98791 Johnson Way","4053","Queensland","Australia","2005-08-09","0","Yes","Approved","Solex","Standard","medium","medium","2017-11-07","71.49","53.62"
"19514","582","","","","","","","","","","582","95 Delladonna Plaza","2283","New South Wales","Australia","2006-02-02","40","No","Approved","OHM Cycles","Standard","high","medium","2017-04-15","1458.17","874.9"
"19518","2584","","","","","","","","","","2584","592 Oak Valley Center","2534","New South Wales","Australia","2015-08-10","18","No","Approved","Norco Bicycles","Standard","high","medium","2017-03-26","1148.64","689.18"
"19521","2425","","","","","","","","","","2425","16 Dwight Court","2154","New South Wales","Australia","1998-12-16","87","No","Approved","Giant Bicycles","Standard","high","medium","2017-11-09","1179.0","707.4"
"19523","1463","","","","","","","","","","1463","14179 Springs Drive","2557","New South Wales","Australia","1993-04-20","31","No","Approved","WeareA2B","Standard","medium","medium","2017-09-10","752.64","205.36"
"19524","928","","","","","","","","","","928","730 Dixon Place","3158","Victoria","Australia","2005-05-10","18","Yes","Approved","Norco Bicycles","Standard","high","medium","2017-05-18","1148.64","689.18"
"19529","1044","","","","","","","","","","1044","5 Jana Drive","4570","Queensland","Australia","2003-01-05","59","Yes","Approved","WeareA2B","Standard","medium","small","2017-07-09","1415.01","1259.36"
"19530","962","","","","","","","","","","962","4 Kennedy Trail","3147","Victoria","Australia","1999-07-26","0","Yes","Approved","Solex","Standard","medium","medium","2017-12-18","100.35","75.26"
"19533","2613","","","","","","","","","","2613","3024 Butternut Crossing","2087","New South Wales","Australia","2000-11-03","85","No","Approved","WeareA2B","Standard","medium","medium","2017-09-23","752.64","205.36"
"19538","2547","","","","","","","","","","2547","5463 Arapahoe Point","4503","Queensland","Australia","2010-08-20","66","Yes","Approved","Giant Bicycles","Road","low","small","2017-06-29","590.26","525.33"
"19543","2804","","","","","","","","","","2804","2 Elka Trail","2770","New South Wales","Australia","2003-09-09","74","No","Approved","WeareA2B","Standard","medium","medium","2017-01-01","1228.07","400.91"
"19545","46","","","","","","","","","","46","70875 Hudson Point","3212","Victoria","Australia","2013-06-09","94","No","Approved","Giant Bicycles","Standard","medium","large","2017-10-03","1635.3","993.66"
"19546","356","","","","","","","","","","356","7 Park Meadow Drive","4055","Queensland","Australia","2014-07-28","74","No","Approved","WeareA2B","Standard","medium","medium","2017-04-06","1762.96","950.52"
"19547","2084","","","","","","","","","","2084","891 Mendota Junction","4127","Queensland","Australia","2016-11-14","1","Yes","Approved","Giant Bicycles","Standard","medium","medium","2017-09-02","1403.5","954.82"
"19548","2664","","","","","","","","","","2664","359 Briar Crest Road","2155","New South Wales","Australia","1991-11-07","9","No","Approved","OHM Cycles","Road","medium","medium","2017-07-24","742.54","667.4"
"19549","1417","","","","","","","","","","1417","83758 Kings Hill","2770","New South Wales","Australia","2015-08-02","43","No","Approved","Norco Bicycles","Standard","medium","medium","2017-09-22","1555.58","818.01"
"19554","2886","","","","","","","","","","2886","53683 Arapahoe Parkway","2121","New South Wales","Australia","2014-03-03","10","Yes","Approved","WeareA2B","Touring","medium","medium","2017-05-20","1466.68","363.25"
"19555","1862","","","","","","","","","","1862","0672 Lyons Pass","2153","New South Wales","Australia","1993-04-12","0","Yes","Approved","Solex","Standard","medium","medium","2017-07-11","441.49","84.99"
"19560","903","","","","","","","","","","903","95530 Hallows Circle","4110","Queensland","Australia","2005-08-09","4","Yes","Approved","Giant Bicycles","Standard","high","medium","2017-04-11","1129.13","677.48"
"19561","2149","","","","","","","","","","2149","2 Spaight Road","2210","New South Wales","Australia","2003-02-16","0","No","Approved","WeareA2B","Standard","medium","small","2017-09-19","175.89","131.92"
"19562","3311","","","","","","","","","","3311","4 Tomscot Alley","4343","Queensland","Australia","1997-08-25","87","Yes","Approved","Giant Bicycles","Standard","high","medium","2017-10-26","1179.0","707.4"
"19563","1698","","","","","","","","","","1698","1301 Northwestern Place","2117","New South Wales","Australia","2000-11-03","91","Yes","Approved","Solex","Standard","medium","medium","2017-05-26","100.35","75.26"
"19566","1740","","","","","","","","","","1740","7 Ohio Court","3796","Victoria","Australia","2007-12-11","43","Yes","Approved","Solex","Standard","medium","medium","2017-04-22","1151.96","649.49"
"19568","3351","","","","","","","","","","3351","17 Springs Center","4214","Queensland","Australia","2016-02-04","25","Yes","Approved","Giant Bicycles","Road","medium","medium","2017-11-21","1538.99","829.65"
"19570","217","","","","","","","","","","217","603 Kenwood Avenue","2070","New South Wales","Australia","2010-05-05","11","No","Approved","Trek Bicycles","Standard","medium","small","2017-05-12","1775.81","1580.47"
"19572","2595","","","","","","","","","","2595","755 Ramsey Terrace","4152","Queensland","Australia","1996-11-09","11","Yes","Approved","Giant Bicycles","Standard","high","medium","2017-08-21","1274.93","764.96"
"19573","139","","","","","","","","","","139","215 Lindbergh Trail","4401","Queensland","Australia","2016-07-09","13","Yes","Approved","Solex","Standard","medium","medium","2017-10-24","1163.89","589.27"
"19575","1766","","","","","","","","","","1766","8943 Knutson Point","4154","Queensland","Australia","1994-07-12","35","Yes","Approved","Trek Bicycles","Standard","low","medium","2017-04-06","1057.51","154.4"
"19578","1792","","","","","","","","","","1792","2 Spohn Court","2750","New South Wales","Australia","2003-01-05","92","No","Approved","WeareA2B","Standard","medium","small","2017-12-24","1415.01","1259.36"
"19579","730","","","","","","","","","","730","2249 Havey Hill","3183","Victoria","Australia","2015-05-21","65","No","Approved","WeareA2B","Standard","medium","medium","2017-12-16","1807.45","778.69"
"19584","290","","","","","","","","","","290","6923 Tennessee Circle","2766","New South Wales","Australia","1991-11-07","9","No","Approved","OHM Cycles","Road","medium","medium","2017-05-30","742.54","667.4"
"19593","691","","","","","","","","","","691","8179 Veith Pass","2577","New South Wales","Australia","2005-12-07","9","No","Approved","OHM Cycles","Road","medium","medium","2017-07-29","742.54","667.4"
"19599","1527","","","","","","","","","","1527","83 Luster Drive","2848","New South Wales","Australia","2004-08-17","12","No","Approved","WeareA2B","Standard","medium","medium","2017-08-04","1231.15","161.6"
"19600","1137","","","","","","","","","","1137","592 Merry Lane","3184","Victoria","Australia","2009-03-08","19","No","Approved","OHM Cycles","Road","high","large","2017-07-09","12.01","7.21"
"19601","866","","","","","","","","","","866","677 Butternut Crossing","2216","New South Wales","Australia","2012-12-02","1","No","Approved","Giant Bicycles","Standard","medium","medium","2017-01-29","1403.5","954.82"
"19604","926","","","","","","","","","","926","9987 Stuart Alley","2766","New South Wales","Australia","2000-05-22","74","No","Approved","WeareA2B","Standard","medium","medium","2017-12-18","1228.07","400.91"
"19605","2249","","","","","","","","","","2249","0132 Merrick Way","2770","New South Wales","Australia","2004-09-28","7","Yes","Approved","Trek Bicycles","Road","low","medium","2017-01-13","980.37","234.43"
"19608","3226","","","","","","","","","","3226","97 Sunnyside Junction","3977","Victoria","Australia","2016-11-22","29","Yes","Approved","Norco Bicycles","Road","medium","medium","2017-09-15","543.39","407.54"
"19609","904","","","","","","","","","","904","97 Karstens Place","4226","Queensland","Australia","2016-07-09","28","No","Approved","Solex","Road","medium","small","2017-11-23","1703.52","1516.13"
"19611","1548","","","","","","","","","","1548","08167 Buhler Avenue","2153","New South Wales","Australia","2015-08-10","81","No","Approved","Norco Bicycles","Standard","medium","small","2017-06-08","586.45","521.94"
"19612","908","","","","","","","","","","908","352 Bonner Crossing","3084","Victoria","Australia","2013-06-09","88","Yes","Approved","Norco Bicycles","Standard","medium","medium","2017-03-12","1198.46","381.1"
"19613","2988","","","","","","","","","","2988","3206 Debs Point","3071","Victoria","Australia","1991-08-05","27","Yes","Approved","Trek Bicycles","Standard","medium","medium","2017-05-31","499.53","388.72"
"19622","650","","","","","","","","","","650","9892 Dennis Alley","2565","New South Wales","Australia","1992-10-11","16","Yes","Approved","Norco Bicycles","Standard","high","small","2017-07-01","1661.92","1479.11"
"19634","712","","","","","","","","","","712","6 Morning Drive","2232","New South Wales","Australia","2000-05-22","74","No","Approved","WeareA2B","Standard","medium","medium","2017-07-15","1228.07","400.91"
"19638","2718","","","","","","","","","","2718","00662 Ludington Court","3228","Victoria","Australia","2012-12-02","0","No","Approved","Solex","Standard","medium","medium","2017-01-07","71.49","53.62"
"19639","2554","","","","","","","","","","2554","8561 Alpine Center","2380","New South Wales","Australia","2011-05-07","52","No","Approved","Solex","Road","medium","large","2017-11-01","1777.8","820.78"
"19640","370","","","","","","","","","","370","06324 Michigan Trail","4570","Queensland","Australia","2006-05-22","69","Yes","Approved","Giant Bicycles","Road","medium","medium","2017-03-13","792.9","594.68"
"19644","1971","","","","","","","","","","1971","38 Havey Place","3049","Victoria","Australia","2011-05-07","23","Yes","Approved","Norco Bicycles","Mountain","low","small","2017-09-03","688.63","612.88"
"19646","2799","","","","","","","","","","2799","7 Sunbrook Terrace","2200","New South Wales","Australia","2016-03-29","95","Yes","Approved","Giant Bicycles","Standard","medium","large","2017-11-18","569.56","528.43"
"19647","2273","","","","","","","","","","2273","0346 Dayton Hill","2092","New South Wales","Australia","1997-02-09","47","Yes","Approved","Trek Bicycles","Road","low","small","2017-07-11","1720.7","1531.42"
"19650","627","","","","","","","","","","627","6 Springs Junction","4123","Queensland","Australia","2012-09-15","38","No","Approved","Trek Bicycles","Standard","medium","large","2017-05-18","2091.47","388.92"
"19653","3108","","","","","","","","","","3108","1742 Scott Center","4670","Queensland","Australia","2010-05-05","20","No","Approved","Trek Bicycles","Standard","medium","small","2017-05-19","1775.81","1580.47"
"19655","336","","","","","","","","","","336","24044 Bonner Hill","3032","Victoria","Australia","2016-12-06","0","Yes","Approved","Norco Bicycles","Standard","medium","medium","2017-04-09","360.4","270.3"
"19659","2613","","","","","","","","","","2613","3024 Butternut Crossing","2087","New South Wales","Australia","2011-05-07","22","No","Approved","WeareA2B","Standard","medium","medium","2017-01-11","60.34","45.26"
"19660","2721","","","","","","","","","","2721","1 Forest Junction","2620","New South Wales","Australia","1999-06-23","27","Yes","Approved","Trek Bicycles","Standard","medium","medium","2017-09-07","499.53","388.72"
"19663","2729","","","","","","","","","","2729","304 Moland Street","3810","Victoria","Australia","2013-09-16","52","No","Approved","OHM Cycles","Road","medium","medium","2017-03-14","1280.28","829.51"
"19666","522","","","","","","","","","","522","75790 Towne Avenue","4221","Queensland","Australia","2003-09-10","88","Yes","Approved","Norco Bicycles","Standard","medium","medium","2017-04-20","1198.46","381.1"
"19667","975","","","","","","","","","","975","95 Old Gate Junction","2760","New South Wales","Australia","2004-07-25","78","Yes","Approved","Giant Bicycles","Standard","medium","large","2017-12-20","1765.3","709.48"
"19670","1028","","","","","","","","","","1028","15393 Cody Lane","2046","New South Wales","Australia","1994-09-09","92","Yes","Approved","WeareA2B","Touring","medium","large","2017-09-21","1890.39","260.14"
"19671","353","","","","","","","","","","353","143 Elka Circle","3134","Victoria","Australia","1998-12-16","92","Yes","Approved","WeareA2B","Standard","medium","small","2017-12-07","1415.01","1259.36"
"19672","650","","","","","","","","","","650","9892 Dennis Alley","2565","New South Wales","Australia","1997-10-04","49","Yes","Approved","Trek Bicycles","Road","medium","medium","2017-09-10","533.51","400.13"
"19673","2641","","","","","","","","","","2641","52753 Logan Hill","2031","New South Wales","Australia","2002-10-10","91","Yes","Approved","Solex","Standard","medium","medium","2017-07-19","100.35","75.26"
"19676","59","","","","","","","","","","59","413 Mayer Street","2046","New South Wales","Australia","2012-12-02","0","No","Approved","Solex","Standard","medium","medium","2017-10-27","71.49","53.62"
"19677","2407","","","","","","","","","","2407","1439 Utah Court","2176","New South Wales","Australia","2004-08-17","53","Yes","Approved","Giant Bicycles","Standard","high","medium","2017-10-23","1274.93","764.96"
"19678","1210","","","","","","","","","","1210","3 Porter Center","2230","New South Wales","Australia","2003-02-07","6","Yes","Approved","OHM Cycles","Standard","high","medium","2017-07-01","227.88","136.73"
"19681","3269","","","","","","","","","","3269","65973 Morrow Alley","2170","New South Wales","Australia","1993-06-23","62","No","Approved","Solex","Standard","medium","medium","2017-06-27","478.16","298.72"
"19682","753","","","","","","","","","","753","37 Dorton Street","2594","New South Wales","Australia","2005-10-22","67","No","Approved","Norco Bicycles","Road","medium","medium","2017-10-06","544.05","376.84"
"19684","2226","","","","","","","","","","2226","1 Basil Street","4037","Queensland","Australia","2012-06-04","49","Yes","Approved","Trek Bicycles","Road","medium","medium","2017-06-22","533.51","400.13"
"19685","1615","","","","","","","","","","1615","24 Fuller Lane","3183","Victoria","Australia","2001-11-25","44","Yes","Approved","WeareA2B","Standard","medium","medium","2017-07-31","1769.64","108.76"
"19686","2635","","","","","","","","","","2635","13 Dexter Lane","3279","Victoria","Australia","2004-07-25","78","No","Approved","Giant Bicycles","Standard","medium","large","2017-02-03","1765.3","709.48"
"19687","2101","","","","","","","","","","2101","344 Rockefeller Way","3966","Victoria","Australia","2002-03-22","65","Yes","Approved","WeareA2B","Standard","medium","medium","2017-08-10","1807.45","778.69"
"19690","2616","","","","","","","","","","2616","889 Sundown Trail","2162","New South Wales","Australia","2013-06-09","0","Yes","Approved","OHM Cycles","Standard","medium","medium","2017-07-21","235.63","125.07"
"19692","3337","","","","","","","","","","3337","6933 Leroy Parkway","4209","Queensland","Australia","1997-08-25","84","Yes","Approved","Trek Bicycles","Road","medium","medium","2017-12-18","290.62","215.14"
"19694","2201","","","","","","","","","","2201","11 Sage Place","4055","Queensland","Australia","1991-01-21","55","No","Approved","Trek Bicycles","Road","medium","large","2017-01-18","1894.19","598.76"
"19695","1093","","","","","","","","","","1093","0 Nevada Pass","2216","New South Wales","Australia","2011-03-16","38","No","Approved","Solex","Standard","medium","medium","2017-02-16","1577.53","826.51"
"19701","2969","","","","","","","","","","2969","22239 Waubesa Way","2763","New South Wales","Australia","2014-07-28","43","Yes","Approved","Solex","Standard","medium","medium","2017-08-20","1151.96","649.49"
"19703","2433","","","","","","","","","","2433","618 Kropf Drive","2261","New South Wales","Australia","2016-02-04","62","Yes","Approved","Solex","Standard","high","medium","2017-01-26","1024.66","614.8"
"19708","2654","","","","","","","","","","2654","30 Parkside Terrace","2210","New South Wales","Australia","1993-06-23","62","No","Approved","Solex","Standard","medium","medium","2017-02-27","478.16","298.72"
"19713","2988","","","","","","","","","","2988","3206 Debs Point","3071","Victoria","Australia","2004-08-17","4","No","Approved","Giant Bicycles","Standard","high","medium","2017-11-28","1129.13","677.48"
"19717","2918","","","","","","","","","","2918","66 Arrowood Court","4551","Queensland","Australia","2012-12-02","1","Yes","Approved","Giant Bicycles","Standard","medium","medium","2017-06-05","1403.5","954.82"
"19720","652","","","","","","","","","","652","36360 Coleman Trail","3850","Victoria","Australia","2014-03-03","97","Yes","Approved","OHM Cycles","Road","medium","medium","2017-12-25","742.54","667.4"
"19722","3240","","","","","","","","","","3240","3 Pepper Wood Point","2760","New South Wales","Australia","2004-12-18","77","No","Approved","Norco Bicycles","Road","medium","large","2017-01-31","1240.31","795.1"
"19727","1955","","","","","","","","","","1955","134 Knutson Street","2281","New South Wales","Australia","2011-04-16","8","Yes","Approved","Solex","Road","medium","small","2017-01-17","1703.52","1516.13"
"19729","3177","","","","","","","","","","3177","06 Kipling Circle","2085","New South Wales","Australia","2013-03-12","18","No","Approved","Solex","Standard","medium","medium","2017-10-23","575.27","431.45"
"19730","827","","","","","","","","","","827","1 Oriole Alley","4171","Queensland","Australia","2007-08-04","11","Yes","Approved","Giant Bicycles","Standard","high","medium","2017-08-28","1274.93","764.96"
"19736","1024","","","","","","","","","","1024","1128 Golden Leaf Center","3124","Victoria","Australia","1999-06-23","52","Yes","Approved","Solex","Road","medium","large","2017-11-20","1777.8","820.78"
"19739","1320","","","","","","","","","","1320","1988 Bartillon Terrace","4500","Queensland","Australia","2003-09-09","85","No","Approved","WeareA2B","Standard","medium","medium","2017-03-06","1228.07","400.91"
"19741","2774","","","","","","","","","","2774","23 Clyde Gallagher Alley","3840","Victoria","Australia","1992-10-02","69","No","Approved","Giant Bicycles","Road","medium","medium","2017-02-01","792.9","594.68"
"19746","3156","","","","","","","","","","3156","63663 Darwin Crossing","2565","New South Wales","Australia","1991-11-07","9","Yes","Approved","OHM Cycles","Road","medium","medium","2017-12-26","742.54","667.4"
"19749","1598","","","","","","","","","","1598","4 Florence Street","2032","New South Wales","Australia","2007-08-04","11","No","Approved","Giant Bicycles","Standard","high","medium","2017-01-09","1274.93","764.96"
"19750","2640","","","","","","","","","","2640","55 Fordem Street","3147","Victoria","Australia","2011-08-24","60","No","Approved","Giant Bicycles","Standard","high","small","2017-10-23","1977.36","1759.85"
"19752","2223","","","","","","","","","","2223","2 Michigan Parkway","3006","Victoria","Australia","1997-01-25","80","Yes","Approved","OHM Cycles","Touring","low","medium","2017-03-22","1073.07","933.84"
"19754","2447","","","","","","","","","","2447","9346 Sunfield Plaza","2671","New South Wales","Australia","2011-04-16","8","No","Approved","Solex","Road","medium","small","2017-05-31","1703.52","1516.13"
"19755","1467","","","","","","","","","","1467","11606 Myrtle Street","2207","New South Wales","Australia","2009-03-08","16","No","Approved","Norco Bicycles","Standard","high","small","2017-06-10","1661.92","1479.11"
"19757","924","","","","","","","","","","924","57953 Drewry Street","2518","New South Wales","Australia","2005-12-07","15","Yes","Approved","Norco Bicycles","Standard","low","medium","2017-01-04","958.74","748.9"
"19760","3412","","","","","","","","","","3412","5767 Thierer Road","2217","New South Wales","Australia","2005-12-07","14","Yes","Approved","Trek Bicycles","Standard","medium","small","2017-11-06","1386.84","1234.29"
"19762","631","","","","","","","","","","631","329 Glacier Hill Alley","3076","Victoria","Australia","2003-02-07","6","No","Approved","OHM Cycles","Standard","high","medium","2017-04-17","227.88","136.73"
"19763","3370","","","","","","","","","","3370","01 Nevada Alley","2076","New South Wales","Australia","2011-08-24","40","No","Approved","Trek Bicycles","Road","medium","large","2017-02-23","1894.19","598.76"
"19765","109","","","","","","","","","","109","41 Service Lane","2217","New South Wales","Australia","1994-07-12","27","No","Approved","Trek Bicycles","Standard","medium","medium","2017-07-10","499.53","388.72"
"19767","3414","","","","","","","","","","3414","31414 Superior Park","2539","New South Wales","Australia","2004-01-16","92","Yes","Approved","WeareA2B","Standard","medium","small","2017-07-21","1415.01","1259.36"
"19770","665","","","","","","","","","","665","77006 Nelson Point","4171","Queensland","Australia","2014-03-03","10","No","Approved","WeareA2B","Touring","medium","medium","2017-03-16","1466.68","363.25"
"19771","1619","","","","","","","","","","1619","2 Mayfield Alley","2089","New South Wales","Australia","1993-04-12","39","No","Approved","Giant Bicycles","Standard","medium","large","2017-10-07","1812.75","582.48"
"19772","3472","","","","","","","","","","3472","75 Longview Terrace","2640","New South Wales","Australia","2004-09-28","6","Yes","Approved","OHM Cycles","Standard","high","medium","2017-02-09","227.88","136.73"
"19774","2405","","","","","","","","","","2405","5 Myrtle Trail","2285","New South Wales","Australia","1991-11-10","30","Yes","Approved","Solex","Standard","high","medium","2017-05-20","748.17","448.9"
"19777","2543","","","","","","","","","","2543","1 Straubel Alley","2117","New South Wales","Australia","2007-12-11","46","No","Approved","Solex","Standard","low","medium","2017-12-08","1289.85","74.51"
"19778","1829","","","","","","","","","","1829","107 Garrison Plaza","2200","New South Wales","Australia","2013-03-12","18","No","Approved","Solex","Standard","medium","medium","2017-11-29","575.27","431.45"
"19780","2889","","","","","","","","","","2889","37595 Packers Terrace","3064","Victoria","Australia","1991-01-21","55","Yes","Approved","Trek Bicycles","Road","medium","large","2017-02-25","1894.19","598.76"
"19782","1473","","","","","","","","","","1473","25607 Summer Ridge Way","2448","New South Wales","Australia","2011-05-07","16","Yes","Approved","Norco Bicycles","Standard","high","small","2017-05-08","1661.92","1479.11"
"19784","737","","","","","","","","","","737","3 Talisman Place","4811","Queensland","Australia","2005-12-07","15","Yes","Approved","Norco Bicycles","Standard","low","medium","2017-11-06","958.74","748.9"
"19789","1194","","","","","","","","","","1194","261 Farmco Drive","4118","Queensland","Australia","2004-12-18","84","No","Approved","Trek Bicycles","Road","medium","medium","2017-03-10","290.62","215.14"
"19795","2273","","","","","","","","","","2273","0346 Dayton Hill","2092","New South Wales","Australia","2004-12-18","76","Yes","Approved","WeareA2B","Standard","low","medium","2017-09-14","642.31","513.85"
"19797","1393","","","","","","","","","","1393","12 Alpine Lane","3754","Victoria","Australia","2015-04-11","70","No","Approved","Trek Bicycles","Standard","high","medium","2017-10-04","495.72","297.43"
"19800","2764","","","","","","","","","","2764","1 Wayridge Park","4301","Queensland","Australia","1993-07-20","56","Yes","Approved","OHM Cycles","Standard","medium","medium","2017-02-27","183.86","137.9"
"19801","1048","","","","","","","","","","1048","31111 Hoepker Road","3034","Victoria","Australia","1991-11-10","30","No","Approved","Solex","Standard","high","medium","2017-05-24","748.17","448.9"
"19804","1007","","","","","","","","","","1007","2 Vermont Avenue","2066","New South Wales","Australia","2010-05-05","20","Yes","Approved","Trek Bicycles","Standard","medium","small","2017-12-10","1775.81","1580.47"
"19806","1329","","","","","","","","","","1329","9985 Barnett Circle","3940","Victoria","Australia","2011-04-16","8","No","Approved","Solex","Road","medium","small","2017-10-29","1703.52","1516.13"
"19813","1122","","","","","","","","","","1122","4079 Lindbergh Center","3021","Victoria","Australia","1991-01-21","57","No","Approved","WeareA2B","Touring","medium","large","2017-12-04","1890.39","260.14"
"19817","953","","","","","","","","","","953","97 Aberg Pass","4720","Queensland","Australia","2004-08-17","12","No","Approved","WeareA2B","Standard","medium","medium","2017-12-19","1231.15","161.6"
"19821","2364","","","","","","","","","","2364","20 Bluestem Way","4152","Queensland","Australia","2009-04-12","51","Yes","Approved","OHM Cycles","Standard","high","medium","2017-11-17","2005.66","1203.4"
"19824","2528","","","","","","","","","","2528","3 Myrtle Terrace","4161","Queensland","Australia","1995-10-24","71","Yes","Approved","Solex","Standard","high","large","2017-10-22","1842.92","1105.75"
"19825","3055","","","","","","","","","","3055","99142 Eastwood Way","4870","Queensland","Australia","2012-05-18","13","No","Approved","Solex","Standard","medium","medium","2017-03-16","1163.89","589.27"
"19826","167","","","","","","","","","","167","75612 Clarendon Junction","4352","Queensland","Australia","1999-06-23","0","No","Approved","Trek Bicycles","Standard","medium","medium","2017-04-21","499.53","388.72"
"19831","1549","","","","","","","","","","1549","0046 Grim Pass","2148","New South Wales","Australia","2010-05-05","12","Yes","Approved","WeareA2B","Standard","medium","medium","2017-06-23","1231.15","161.6"
"19832","1210","","","","","","","","","","1210","3 Porter Center","2230","New South Wales","Australia","2010-05-05","20","No","Approved","Trek Bicycles","Standard","medium","small","2017-01-11","1775.81","1580.47"
"19834","3439","","","","","","","","","","3439","05988 Sundown Parkway","3037","Victoria","Australia","2004-01-16","95","No","Approved","Giant Bicycles","Standard","medium","large","2017-10-17","569.56","528.43"
"19835","2834","","","","","","","","","","2834","33 Norway Maple Street","2760","New South Wales","Australia","1991-01-21","57","Yes","Approved","WeareA2B","Touring","medium","large","2017-10-03","1890.39","260.14"
"19836","3500","","","","","","","","","","3500","9491 Green Ridge Terrace","2100","New South Wales","Australia","2006-02-02","40","Yes","Approved","OHM Cycles","Standard","high","medium","2017-03-14","1458.17","874.9"
"19839","650","","","","","","","","","","650","9892 Dennis Alley","2565","New South Wales","Australia","2016-03-29","29","No","Approved","Norco Bicycles","Road","medium","medium","2017-10-10","543.39","407.54"
"19846","2806","","","","","","","","","","2806","3140 Hudson Road","3130","Victoria","Australia","2004-07-25","71","No","Approved","Solex","Standard","high","large","2017-09-07","1842.92","1105.75"
"19847","292","","","","","","","","","","292","2 Brentwood Place","4151","Queensland","Australia","2010-06-07","38","No","Approved","Solex","Standard","medium","medium","2017-03-03","1577.53","826.51"
"19848","2907","","","","","","","","","","2907","0 Lakeland Pass","3195","Victoria","Australia","1992-10-11","7","Yes","Approved","Giant Bicycles","Standard","medium","small","2017-10-01","1311.44","1167.18"
"19849","883","","","","","","","","","","883","77 Pawling Pass","2537","New South Wales","Australia","2003-09-10","87","No","Approved","Giant Bicycles","Standard","high","medium","2017-08-10","1179.0","707.4"
"19862","52","","","","","","","","","","52","9 Michigan Terrace","2145","New South Wales","Australia","1993-05-26","24","No","Approved","Solex","Road","medium","large","2017-01-11","1777.8","820.78"
"19870","1817","","","","","","","","","","1817","5510 Pepper Wood Street","3429","Victoria","Australia","2002-08-31","10","Yes","Approved","Solex","Standard","medium","medium","2017-09-19","1945.43","333.18"
"19878","2528","","","","","","","","","","2528","3 Myrtle Terrace","4161","Queensland","Australia","2005-10-22","67","No","Approved","Norco Bicycles","Road","medium","medium","2017-06-08","544.05","376.84"
"19880","296","","","","","","","","","","296","29886 Crownhardt Crossing","2141","New South Wales","Australia","1998-12-17","92","No","Approved","WeareA2B","Touring","medium","large","2017-01-07","1890.39","260.14"
"19881","1982","","","","","","","","","","1982","8 Farwell Parkway","2428","New South Wales","Australia","2016-11-14","35","No","Approved","Giant Bicycles","Standard","medium","medium","2017-03-06","1403.5","954.82"
"19884","1956","","","","","","","","","","1956","37 Mockingbird Street","4017","Queensland","Australia","2003-07-21","49","Yes","Approved","Trek Bicycles","Road","medium","medium","2017-06-24","533.51","400.13"
"19885","1977","","","","","","","","","","1977","4622 Dixon Junction","2048","New South Wales","Australia","2014-10-10","73","Yes","Approved","Solex","Standard","medium","medium","2017-07-22","1945.43","333.18"
"19889","2774","","","","","","","","","","2774","23 Clyde Gallagher Alley","3840","Victoria","Australia","1991-08-05","28","Yes","Approved","Norco Bicycles","Standard","medium","small","2017-01-31","1216.14","1082.36"
"19890","832","","","","","","","","","","832","44997 Anniversary Way","4114","Queensland","Australia","2006-05-22","75","No","Approved","Giant Bicycles","Touring","medium","large","2017-11-10","1873.97","863.95"
"19891","1651","","","","","","","","","","1651","81942 Scott Street","2066","New South Wales","Australia","2000-11-03","87","Yes","Approved","Giant Bicycles","Standard","high","medium","2017-09-24","1179.0","707.4"
"19893","2806","","","","","","","","","","2806","3140 Hudson Road","3130","Victoria","Australia","2003-03-18","30","No","Approved","Solex","Standard","high","medium","2017-10-23","748.17","448.9"
"19900","2917","","","","","","","","","","2917","937 Sloan Center","4118","Queensland","Australia","2015-08-02","85","Yes","Approved","WeareA2B","Standard","medium","medium","2017-08-04","752.64","205.36"
"19903","2946","","","","","","","","","","2946","4 Glendale Crossing","3148","Victoria","Australia","2011-08-29","5","Yes","Approved","Trek Bicycles","Mountain","low","medium","2017-02-17","574.64","459.71"
"19905","2836","","","","","","","","","","2836","7827 Spohn Court","2093","New South Wales","Australia","2003-07-21","55","No","Approved","Trek Bicycles","Road","medium","large","2017-05-14","1894.19","598.76"
"19906","2073","","","","","","","","","","2073","9499 Alpine Drive","3175","Victoria","Australia","1991-07-10","91","No","Approved","WeareA2B","Standard","low","medium","2017-02-21","642.31","513.85"
"19908","2841","","","","","","","","","","2841","7 Buhler Drive","2142","New South Wales","Australia","1993-04-12","23","Yes","Approved","Norco Bicycles","Mountain","low","small","2017-06-08","688.63","612.88"
"19916","760","","","","","","","","","","760","6330 Monica Way","2540","New South Wales","Australia","2014-03-03","10","Yes","Approved","WeareA2B","Touring","medium","medium","2017-10-03","1466.68","363.25"
"19919","412","","","","","","","","","","412","42 Upham Pass","4558","Queensland","Australia","2005-12-07","41","Yes","Approved","Norco Bicycles","Standard","low","medium","2017-10-09","958.74","748.9"
